"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['yes']",5.2767,"","['yellow']","['wood']",49,NA,"[2876, 'no']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list21"
"['no']",5.2767,"","['blue']","['metal']",49,NA,"[2843, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list21"
"['yes']",5.2767,"","['red']","['plastic']",49,NA,"[1964, 'yes']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list21"
"['no']",5.2767,"","['clear']","['plastic']",49,NA,"[1669, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_original","list21"
"['no']",5.2767,"","['white']","['plastic']",49,NA,"[2341, 'no']","['color']","['blue']","['bag']","experimental_trial","","bag_plastic_original","list21"
"['yes']",5.2767,"","['blue']","['paper']",49,NA,"[2096, 'yes']","['color']","['blue']","['bag']","experimental_trial","","bag_paper_blue","list21"
"['yes']",5.2767,"","['green']","['leather']",49,NA,"[2859, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_leather_green","list21"
"['no']",5.2767,"","['purple']","['plastic']",49,NA,"[1436, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_plastic_purple","list21"
"['yes']",5.2767,"","['blue']","['metal']",49,NA,"[2314, 'no']","['color']","['blue']","['cup']","experimental_trial","","cup_metal_blue","list21"
"['no']",5.2767,"","['brown']","['cardboard']",49,NA,"[3301, 'no']","['material']","['plastic']","['box']","experimental_trial","","box_cardboard_original","list21"
"['yes']",5.2767,"","['green']","['plastic']",49,NA,"[3402, 'yes']","['color']","['green']","['cup']","experimental_trial","","cup_plastic_green","list21"
"['no']",5.2767,"","['brown']","['leather']",49,NA,"[2476, 'no']","['material']","['canvas']","['boot']","experimental_trial","","boot_leather_brown","list21"
"['no']",5.2767,"","['clear']","['plastic']",49,NA,"[4851, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_original","list21"
"['yes']",5.2767,"","['silver']","['metal']",49,NA,"[2495, 'yes']","['color']","['silver']","['bowl']","experimental_trial","","bowl_metal_original","list21"
"['no']",5.2767,"","['blue']","['metal']",49,NA,"[2095, 'yes']","['material']","['plastic']","['table']","experimental_trial","","table_metal_blue","list21"
"['yes']",5.2767,"","['silver']","['metal']",49,NA,"[3728, 'yes']","['color']","['silver']","['spoon']","experimental_trial","","spoon_metal_original","list21"
"['yes']",5.2767,"","['blue']","['wood']",49,NA,"[3326, 'yes']","['material']","['wood']","['spoon']","experimental_trial","","spoon_wood_blue","list21"
"['yes']",5.2767,"","['green']","['wood']",49,NA,"[2663, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_green","list21"
"['no']",5.2767,"","['blue']","['plastic']",49,NA,"[2245, 'no']","['color']","['red']","['cup']","experimental_trial","","cup_plastic_blue","list21"
"['yes']",5.2767,"","['brown']","['paper']",49,NA,"[2242, 'yes']","['material']","['paper']","['bag']","experimental_trial","","bag_paper_original","list21"
"['no']",5.2767,"","['blue']","['wood']",49,NA,"[2507, 'no']","['material']","['metal']","['table']","experimental_trial","","table_wood_blue","list21"
"['no']",5.2767,"","['purple']","['metal']",49,NA,"[1874, 'no']","['color']","['green']","['chair']","experimental_trial","","chair_metal_purple","list21"
"['yes']",5.2767,"","['blue']","['metal']",49,NA,"[2907, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_metal_blue","list21"
"['no']",5.2767,"","['green']","['leather']",49,NA,"[2744, 'no']","['material']","['denim']","['jacket']","experimental_trial","","jacket_leather_green","list21"
"['yes']",5.2767,"","['blue']","['cardboard']",49,NA,"[2594, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_blue","list21"
"['no']",5.2767,"","['green']","['cardboard']",49,NA,"[1829, 'no']","['color']","['purple']","['box']","experimental_trial","","box_cardboard_green","list21"
"['no']",5.2767,"","['blue']","['metal']",49,NA,"[3463, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_metal_blue","list21"
"['yes']",5.2767,"","['white']","['paper']",49,NA,"[2501, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_original","list21"
"['yes']",5.2767,"","['green']","['plastic']",49,NA,"[2284, 'yes']","['color']","['green']","['pitcher']","experimental_trial","","pitcher_plastic_green","list21"
"['yes']",5.2767,"","['silver']","['metal']",49,NA,"[2444, 'yes']","['material']","['metal']","['cup']","experimental_trial","","cup_metal_original","list21"
"['yes']",5.2767,"","['purple']","['leather']",49,NA,"[2774, 'yes']","['color']","['purple']","['jacket']","experimental_trial","","jacket_leather_purple","list21"
"['no']",5.2767,"","['green']","['rubber']",49,NA,"[2138, 'no']","['material']","['leather']","['boot']","experimental_trial","","boot_rubber_original","list21"
"['no']",5.2767,"","['blue']","['denim']",49,NA,"[2743, 'no']","['color']","['green']","['jacket']","experimental_trial","","jacket_denim_original","list21"
"['yes']",5.2767,"","['purple']","['wood']",49,NA,"[3282, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_wood_purple","list21"
"['no']",5.2767,"","['green']","['metal']",49,NA,"[2224, 'no']","['material']","['wood']","['bowl']","experimental_trial","","bowl_metal_green","list21"
"['no']",5.2767,"","['green']","['wood']",49,NA,"[2796, 'no']","['color']","['red']","['table']","experimental_trial","","table_wood_green","list21"
"['no']",5.2767,"","['green']","['metal']",49,NA,"[2600, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_green","list21"
"['yes']",5.2767,"","['green']","['glass']",49,NA,"[2293, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_green","list21"
"['no']",5.2767,"","['green']","['paper']",49,NA,"[2533, 'no']","['material']","['metal']","['plate']","experimental_trial","","plate_paper_green","list21"
"['no']",5.2767,"","['clear']","['glass']",49,NA,"[2444, 'no']","['material']","['paper']","['bottle']","experimental_trial","","bottle_glass_original","list21"
"['no']",5.2767,"","['clear']","['glass']",49,NA,"[3893, 'no']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_glass_original","list21"
"['yes']",5.2767,"","['blue']","['plastic']",49,NA,"[1816, 'yes']","['color']","['blue']","['chair']","experimental_trial","","chair_plastic_original","list21"
"['no']",5.2767,"","['green']","['paper']",49,NA,"[2221, 'no']","['color']","['red']","['bag']","experimental_trial","","bag_paper_green","list21"
"['no']",5.2767,"","['blue']","['glass']",49,NA,"[2066, 'no']","['color']","['red']","['bottle']","experimental_trial","","bottle_glass_blue","list21"
"['yes']",5.2767,"","['white']","['plastic']",49,NA,"[1913, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_plastic_original","list21"
"['yes']",5.2767,"","['green']","['metal']",49,NA,"[2070, 'yes']","['material']","['metal']","['spoon']","experimental_trial","","spoon_metal_green","list21"
"['yes']",5.2767,"","['brown']","['rubber']",49,NA,"[2103, 'yes']","['color']","['brown']","['boot']","experimental_trial","","boot_rubber_brown","list21"
"['yes']",5.2767,"","['blue']","['plastic']",49,NA,"[2219, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_plastic_blue","list21"
"['yes']",5.2767,"","['green']","['metal']",49,NA,"[2095, 'yes']","['color']","['green']","['table']","experimental_trial","","table_metal_green","list21"
"['no']",5.2767,"","['brown']","['wood']",49,NA,"[2089, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_original","list21"
"['yes']",5.2767,"","['blue']","['glass']",49,NA,"[2142, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_blue","list21"
"['yes']",5.2767,"","['purple']","['denim']",49,NA,"[2304, 'no']","['color']","['purple']","['jacket']","experimental_trial","","jacket_denim_purple","list21"
"['no']",5.2767,"","['clear']","['glass']",49,NA,"[1869, 'no']","['material']","['metal']","['bowl']","experimental_trial","","bowl_glass_original","list21"
"['no']",5.2767,"","['green']","['plastic']",49,NA,"[2324, 'no']","['color']","['blue']","['spoon']","experimental_trial","","spoon_plastic_green","list21"
"['no']",5.2767,"","['blue']","['plastic']",49,NA,"[3473, 'no']","['material']","['glass']","['bag']","experimental_trial","","bag_plastic_blue","list21"
"['yes']",5.2767,"","['silver']","['metal']",49,NA,"[2504, 'yes']","['material']","['metal']","['table']","experimental_trial","","table_metal_original","list21"
"['yes']",5.2767,"","['green']","['glass']",49,NA,"[2105, 'yes']","['color']","['green']","['bowl']","experimental_trial","","bowl_glass_green","list21"
"['no']",5.2767,"","['blue']","['glass']",49,NA,"[2729, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_glass_blue","list21"
"['yes']",5.2767,"","['green']","['glass']",49,NA,"[2039, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_glass_green","list21"
"['yes']",5.2767,"","['green']","['denim']",49,NA,"[1933, 'yes']","['material']","['denim']","['jacket']","experimental_trial","","jacket_denim_green","list21"
"['no']",5.2767,"","['brown']","['wood']",49,NA,"[2103, 'no']","['material']","['glass']","['box']","experimental_trial","","box_wood_original","list21"
"['yes']",5.2767,"","['green']","['plastic']",49,NA,"[2076, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_plastic_green","list21"
"['yes']",5.2767,"","['pink']","['plastic']",49,NA,"[2390, 'yes']","['material']","['plastic']","['plate']","experimental_trial","","plate_plastic_pink","list21"
"['yes']",5.2767,"","['green']","['plastic']",49,NA,"[1986, 'yes']","['material']","['plastic']","['plate']","experimental_trial","","plate_plastic_green","list21"
"['no']",5.2767,"","['blue']","['metal']",49,NA,"[2050, 'no']","['color']","['white']","['bowl']","experimental_trial","","bowl_metal_blue","list21"
"['no']",5.2767,"","['brown']","['wood']",49,NA,"[2357, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_original","list21"
"['yes']",5.2767,"","['green']","['plastic']",49,NA,"[1678, 'yes']","['color']","['green']","['bag']","experimental_trial","","bag_plastic_green","list21"
"['yes']",5.2767,"","['green']","['rubber']",49,NA,"[2289, 'yes']","['material']","['rubber']","['boot']","experimental_trial","","boot_rubber_green","list21"
"['no']",5.2767,"","['green']","['wood']",49,NA,"[2130, 'no']","['color']","['orange']","['box']","experimental_trial","","box_wood_green","list21"
"['yes']",5.2767,"","['green']","['metal']",49,NA,"[1915, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_green","list21"
"['no']",5.2767,"","['silver']","['metal']",49,NA,"[2019, 'no']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_metal_original","list21"
"['no']",5.2767,"","['blue']","['plastic']",49,NA,"[2514, 'yes']","['color']","['purple']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list21"
"['no']",5.2767,"","['brown']","['wood']",49,NA,"[2525, 'no']","['material']","['plastic']","['table']","experimental_trial","","table_wood_original","list21"
"['no']",5.2767,"","['white']","['plastic']",49,NA,"[2032, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_plastic_original","list21"
"['yes']",5.2767,"","['green']","['metal']",49,NA,"[2144, 'yes']","['material']","['metal']","['chair']","experimental_trial","","chair_metal_green","list21"
"['yes']",5.2767,"","['blue']","['wood']",49,NA,"[2060, 'yes']","['color']","['blue']","['box']","experimental_trial","","box_wood_blue","list21"
"['yes']",5.2767,"","['silver']","['metal']",49,NA,"[2192, 'no']","['color']","['silver']","['chair']","experimental_trial","","chair_metal_original","list21"
"['yes']",5.2767,"","['blue']","['plastic']",49,NA,"[2307, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_plastic_blue","list21"
"['no']",5.2767,"","['blue']","['paper']",49,NA,"[2233, 'no']","['color']","['black']","['plate']","experimental_trial","","plate_paper_blue","list21"
"['no']",5.2767,"","['black']","['leather']",49,NA,"[2369, 'no']","['color']","['green']","['boot']","experimental_trial","","boot_leather_original","list21"
"['no']",5.2767,"","['green']","['plastic']",49,NA,"[2152, 'no']","['material']","['metal']","['chair']","experimental_trial","","chair_plastic_green","list21"
"['no']",5.2767,"","['blue']","['plastic']",49,NA,"[2094, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_plastic_original","list21"
"['no']",5.2767,"","['black']","['leather']",49,NA,"[1922, 'no']","['color']","['blue']","['jacket']","experimental_trial","","jacket_leather_original","list21"
"['yes']",5.2767,"","['green']","['wood']",49,NA,"[1991, 'yes']","['material']","['wood']","['chair']","experimental_trial","","chair_wood_green","list21"
"",6.57516666666667,"bot_check","","",50,0,"Patricia","","","","1","Patricia","","list21"
"['no']",6.57516666666667,"","['silver']","['metal']",50,NA,"[3941, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list21"
"['yes']",6.57516666666667,"","['yellow']","['wood']",50,NA,"[3887, 'no']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list21"
"['no']",6.57516666666667,"","['blue']","['metal']",50,NA,"[3003, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list21"
"['yes']",6.57516666666667,"","['red']","['plastic']",50,NA,"[4380, 'no']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list21"
"['yes']",6.57516666666667,"","['silver']","['metal']",50,NA,"[3266, 'yes']","['color']","['silver']","['chair']","experimental_trial","","chair_metal_original","list21"
"['no']",6.57516666666667,"","['green']","['plastic']",50,NA,"[2792, 'no']","['color']","['blue']","['spoon']","experimental_trial","","spoon_plastic_green","list21"
"['yes']",6.57516666666667,"","['white']","['paper']",50,NA,"[2904, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_original","list21"
"['yes']",6.57516666666667,"","['silver']","['metal']",50,NA,"[2928, 'yes']","['color']","['silver']","['spoon']","experimental_trial","","spoon_metal_original","list21"
"['yes']",6.57516666666667,"","['green']","['wood']",50,NA,"[2793, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_green","list21"
"['no']",6.57516666666667,"","['blue']","['metal']",50,NA,"[3974, 'no']","['material']","['plastic']","['table']","experimental_trial","","table_metal_blue","list21"
"['yes']",6.57516666666667,"","['blue']","['plastic']",50,NA,"[4363, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_plastic_blue","list21"
"['no']",6.57516666666667,"","['green']","['paper']",50,NA,"[3292, 'no']","['color']","['red']","['bag']","experimental_trial","","bag_paper_green","list21"
