"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['no']",3.22141666666667,"","['green']","['plastic']",18,NA,"[1616, 'no']","['color']","['black']","['pitcher']","experimental_trial","","pitcher_plastic_green","list2"
"['no']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[1656, 'no']","['material']","['metal']","['spoon']","experimental_trial","","spoon_plastic_blue","list2"
"['no']",3.22141666666667,"","['green']","['metal']",18,NA,"[2146, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_metal_green","list2"
"['no']",3.22141666666667,"","['green']","['metal']",18,NA,"[2937, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_metal_green","list2"
"['no']",3.22141666666667,"","['green']","['plastic']",18,NA,"[2232, 'no']","['color']","['purple']","['bag']","experimental_trial","","bag_plastic_green","list2"
"['yes']",3.22141666666667,"","['green']","['wood']",18,NA,"[1910, 'yes']","['material']","['wood']","['box']","experimental_trial","","box_wood_green","list2"
"['yes']",3.22141666666667,"","['blue']","['metal']",18,NA,"[2067, 'yes']","['color']","['blue']","['table']","experimental_trial","","table_metal_blue","list2"
"['no']",3.22141666666667,"","['white']","['plastic']",18,NA,"[1885, 'no']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_plastic_original","list2"
"['yes']",3.22141666666667,"","['green']","['metal']",18,NA,"[1786, 'yes']","['color']","['green']","['bowl']","experimental_trial","","bowl_metal_green","list2"
"['yes']",3.22141666666667,"","['green']","['plastic']",18,NA,"[1977, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_plastic_green","list2"
"['yes']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[2409, 'yes']","['material']","['plastic']","['plate']","experimental_trial","","plate_plastic_original","list2"
"['no']",3.22141666666667,"","['blue']","['wood']",18,NA,"[1907, 'no']","['material']","['glass']","['spoon']","experimental_trial","","spoon_wood_blue","list2"
"['yes']",3.22141666666667,"","['purple']","['plastic']",18,NA,"[1776, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_plastic_purple","list2"
"['yes']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[1613, 'yes']","['color']","['blue']","['bag']","experimental_trial","","bag_plastic_blue","list2"
"['no']",3.22141666666667,"","['green']","['wood']",18,NA,"[1855, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_green","list2"
"['no']",3.22141666666667,"","['silver']","['metal']",18,NA,"[1824, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_original","list2"
"['no']",3.22141666666667,"","['purple']","['denim']",18,NA,"[1573, 'no']","['color']","['black']","['jacket']","experimental_trial","","jacket_denim_purple","list2"
"['no']",3.22141666666667,"","['green']","['leather']",18,NA,"[1929, 'no']","['material']","['paper']","['boot']","experimental_trial","","boot_leather_green","list2"
"['yes']",3.22141666666667,"","['blue']","['glass']",18,NA,"[2105, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_glass_blue","list2"
"['no']",3.22141666666667,"","['brown']","['rubber']",18,NA,"[1652, 'no']","['color']","['blue']","['boot']","experimental_trial","","boot_rubber_brown","list2"
"['yes']",3.22141666666667,"","['black']","['leather']",18,NA,"[1719, 'yes']","['material']","['leather']","['jacket']","experimental_trial","","jacket_leather_original","list2"
"['yes']",3.22141666666667,"","['green']","['cardboard']",18,NA,"[1942, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_green","list2"
"['no']",3.22141666666667,"","['silver']","['metal']",18,NA,"[1780, 'no']","['color']","['purple']","['spoon']","experimental_trial","","spoon_metal_original","list2"
"['no']",3.22141666666667,"","['blue']","['wood']",18,NA,"[1711, 'no']","['color']","['green']","['box']","experimental_trial","","box_wood_blue","list2"
"['no']",3.22141666666667,"","['purple']","['leather']",18,NA,"[1649, 'no']","['color']","['green']","['jacket']","experimental_trial","","jacket_leather_purple","list2"
"['yes']",3.22141666666667,"","['clear']","['glass']",18,NA,"[1788, 'yes']","['color']","['clear']","['bowl']","experimental_trial","","bowl_glass_original","list2"
"['no']",3.22141666666667,"","['green']","['glass']",18,NA,"[1657, 'no']","['color']","['white']","['bowl']","experimental_trial","","bowl_glass_green","list2"
"['yes']",3.22141666666667,"","['clear']","['glass']",18,NA,"[1587, 'yes']","['color']","['clear']","['bottle']","experimental_trial","","bottle_glass_original","list2"
"['no']",3.22141666666667,"","['blue']","['paper']",18,NA,"[1493, 'no']","['color']","['red']","['bag']","experimental_trial","","bag_paper_blue","list2"
"['yes']",3.22141666666667,"","['green']","['rubber']",18,NA,"[1382, 'no']","['color']","['green']","['boot']","experimental_trial","","boot_rubber_original","list2"
"['yes']",3.22141666666667,"","['white']","['plastic']",18,NA,"[1482, 'yes']","['material']","['plastic']","['bag']","experimental_trial","","bag_plastic_original","list2"
"['yes']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[1266, 'yes']","['material']","['plastic']","['cup']","experimental_trial","","cup_plastic_blue","list2"
"['yes']",3.22141666666667,"","['blue']","['wood']",18,NA,"[1376, 'yes']","['color']","['blue']","['table']","experimental_trial","","table_wood_blue","list2"
"['yes']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[1539, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list2"
"['no']",3.22141666666667,"","['silver']","['metal']",18,NA,"[1396, 'no']","['color']","['brown']","['bowl']","experimental_trial","","bowl_metal_original","list2"
"['yes']",3.22141666666667,"","['clear']","['plastic']",18,NA,"[1576, 'yes']","['color']","['clear']","['cup']","experimental_trial","","cup_plastic_original","list2"
"['yes']",3.22141666666667,"","['brown']","['wood']",18,NA,"[2118, 'yes']","['material']","['wood']","['spoon']","experimental_trial","","spoon_wood_original","list2"
"['yes']",3.22141666666667,"","['brown']","['cardboard']",18,NA,"[2245, 'yes']","['color']","['brown']","['box']","experimental_trial","","box_cardboard_original","list2"
"['no']",3.22141666666667,"","['blue']","['cardboard']",18,NA,"[2068, 'no']","['material']","['glass']","['box']","experimental_trial","","box_cardboard_blue","list2"
"['yes']",3.22141666666667,"","['white']","['plastic']",18,NA,"[1637, 'yes']","['color']","['white']","['spoon']","experimental_trial","","spoon_plastic_original","list2"
"['no']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[1648, 'no']","['material']","['paper']","['bottle']","experimental_trial","","bottle_plastic_blue","list2"
"['no']",3.22141666666667,"","['purple']","['wood']",18,NA,"[1444, 'no']","['color']","['green']","['chair']","experimental_trial","","chair_wood_purple","list2"
"['no']",3.22141666666667,"","['green']","['plastic']",18,NA,"[1671, 'no']","['material']","['glass']","['plate']","experimental_trial","","plate_plastic_green","list2"
"['yes']",3.22141666666667,"","['green']","['leather']",18,NA,"[1485, 'yes']","['color']","['green']","['jacket']","experimental_trial","","jacket_leather_green","list2"
"['yes']",3.22141666666667,"","['brown']","['wood']",18,NA,"[1582, 'yes']","['color']","['brown']","['box']","experimental_trial","","box_wood_original","list2"
"['no']",3.22141666666667,"","['blue']","['metal']",18,NA,"[1386, 'no']","['color']","['purple']","['cup']","experimental_trial","","cup_metal_blue","list2"
"['yes']",3.22141666666667,"","['blue']","['denim']",18,NA,"[1748, 'yes']","['material']","['denim']","['jacket']","experimental_trial","","jacket_denim_original","list2"
"['no']",3.22141666666667,"","['green']","['glass']",18,NA,"[1540, 'no']","['color']","['blue']","['bottle']","experimental_trial","","bottle_glass_green","list2"
"['yes']",3.22141666666667,"","['brown']","['wood']",18,NA,"[1411, 'yes']","['color']","['brown']","['chair']","experimental_trial","","chair_wood_original","list2"
"['no']",3.22141666666667,"","['white']","['paper']",18,NA,"[1480, 'no']","['material']","['metal']","['plate']","experimental_trial","","plate_paper_original","list2"
"['yes']",3.22141666666667,"","['brown']","['wood']",18,NA,"[1304, 'yes']","['color']","['brown']","['table']","experimental_trial","","table_wood_original","list2"
"['no']",3.22141666666667,"","['blue']","['metal']",18,NA,"[1139, 'no']","['color']","['red']","['pitcher']","experimental_trial","","pitcher_metal_blue","list2"
"['yes']",3.22141666666667,"","['green']","['metal']",18,NA,"[1133, 'yes']","['color']","['green']","['cup']","experimental_trial","","cup_metal_green","list2"
"['yes']",3.22141666666667,"","['blue']","['metal']",18,NA,"[1255, 'yes']","['material']","['metal']","['bowl']","experimental_trial","","bowl_metal_blue","list2"
"['no']",3.22141666666667,"","['blue']","['glass']",18,NA,"[1614, 'no']","['material']","['metal']","['bowl']","experimental_trial","","bowl_glass_blue","list2"
"['yes']",3.22141666666667,"","['blue']","['paper']",18,NA,"[1569, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_blue","list2"
"['yes']",3.22141666666667,"","['purple']","['metal']",18,NA,"[1466, 'yes']","['material']","['metal']","['chair']","experimental_trial","","chair_metal_purple","list2"
"['no']",3.22141666666667,"","['brown']","['paper']",18,NA,"[1566, 'no']","['material']","['canvas']","['bag']","experimental_trial","","bag_paper_original","list2"
"['no']",3.22141666666667,"","['green']","['wood']",18,NA,"[1208, 'no']","['color']","['white']","['spoon']","experimental_trial","","spoon_wood_green","list2"
"['yes']",3.22141666666667,"","['green']","['plastic']",18,NA,"[1156, 'yes']","['color']","['green']","['chair']","experimental_trial","","chair_plastic_green","list2"
"['yes']",3.22141666666667,"","['green']","['paper']",18,NA,"[1117, 'yes']","['color']","['green']","['plate']","experimental_trial","","plate_paper_green","list2"
"['no']",3.22141666666667,"","['green']","['plastic']",18,NA,"[1059, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_green","list2"
"['no']",3.22141666666667,"","['blue']","['plastic']",18,NA,"[1167, 'no']","['color']","['brown']","['chair']","experimental_trial","","chair_plastic_original","list2"
"['no']",3.22141666666667,"","['green']","['metal']",18,NA,"[1364, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_metal_green","list2"
"['no']",3.22141666666667,"","['silver']","['metal']",18,NA,"[1364, 'no']","['material']","['glass']","['table']","experimental_trial","","table_metal_original","list2"
"['yes']",3.22141666666667,"","['black']","['leather']",18,NA,"[1588, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_leather_original","list2"
"['no']",3.22141666666667,"","['green']","['glass']",18,NA,"[1574, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_glass_green","list2"
"['no']",3.22141666666667,"","['silver']","['metal']",18,NA,"[1527, 'no']","['color']","['red']","['chair']","experimental_trial","","chair_metal_original","list2"
"['yes']",3.22141666666667,"","['green']","['paper']",18,NA,"[1398, 'yes']","['material']","['paper']","['bag']","experimental_trial","","bag_paper_green","list2"
"['yes']",3.22141666666667,"","['silver']","['metal']",18,NA,"[1285, 'yes']","['color']","['silver']","['pitcher']","experimental_trial","","pitcher_metal_original","list2"
"['yes']",3.22141666666667,"","['blue']","['glass']",18,NA,"[1369, 'yes']","['material']","['glass']","['bottle']","experimental_trial","","bottle_glass_blue","list2"
"",4.05111666666667,"bot_check","","",19,0,"Susan","","","","1","Susan","","list2"
"['no']",4.05111666666667,"","['silver']","['metal']",19,NA,"[4768, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list2"
"['yes']",4.05111666666667,"","['yellow']","['wood']",19,NA,"[2628, 'no']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list2"
"['no']",4.05111666666667,"","['blue']","['metal']",19,NA,"[1799, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list2"
"['yes']",4.05111666666667,"","['red']","['plastic']",19,NA,"[2464, 'yes']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list2"
"['yes']",4.05111666666667,"","['blue']","['glass']",19,NA,"[2518, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_glass_blue","list2"
"['no']",4.05111666666667,"","['silver']","['metal']",19,NA,"[2155, 'no']","['color']","['brown']","['bowl']","experimental_trial","","bowl_metal_original","list2"
"['no']",4.05111666666667,"","['blue']","['plastic']",19,NA,"[1842, 'no']","['material']","['metal']","['spoon']","experimental_trial","","spoon_plastic_blue","list2"
"['yes']",4.05111666666667,"","['brown']","['wood']",19,NA,"[1962, 'yes']","['color']","['brown']","['box']","experimental_trial","","box_wood_original","list2"
"['no']",4.05111666666667,"","['brown']","['rubber']",19,NA,"[1847, 'no']","['color']","['blue']","['boot']","experimental_trial","","boot_rubber_brown","list2"
"['yes']",4.05111666666667,"","['silver']","['metal']",19,NA,"[1896, 'yes']","['color']","['silver']","['pitcher']","experimental_trial","","pitcher_metal_original","list2"
"['yes']",4.05111666666667,"","['clear']","['plastic']",19,NA,"[1849, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_plastic_original","list2"
"['no']",4.05111666666667,"","['blue']","['cardboard']",19,NA,"[2051, 'no']","['material']","['glass']","['box']","experimental_trial","","box_cardboard_blue","list2"
"['no']",4.05111666666667,"","['blue']","['plastic']",19,NA,"[1404, 'no']","['material']","['paper']","['bottle']","experimental_trial","","bottle_plastic_blue","list2"
"['no']",4.05111666666667,"","['green']","['plastic']",19,NA,"[2362, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_green","list2"
"['yes']",4.05111666666667,"","['black']","['leather']",19,NA,"[2317, 'yes']","['material']","['leather']","['jacket']","experimental_trial","","jacket_leather_original","list2"
"['no']",4.05111666666667,"","['green']","['plastic']",19,NA,"[1720, 'no']","['material']","['glass']","['plate']","experimental_trial","","plate_plastic_green","list2"
"['yes']",4.05111666666667,"","['brown']","['leather']",19,NA,"[2460, 'yes']","['color']","['brown']","['boot']","experimental_trial","","boot_leather_brown","list2"
"['no']",4.05111666666667,"","['green']","['leather']",19,NA,"[1532, 'no']","['material']","['paper']","['boot']","experimental_trial","","boot_leather_green","list2"
