"","feature_matching","feature_type","rt","response","correct_color","slide_number_in_experiment","feature","correct_material","workerid","Answer.time_in_minutes","label","item","speaker_cond","gaveRightAnswer","id"
"1997","'yes'","material",836,"'yes'","['brown']","79","['rubber']","['rubber']",67,3.51221666666667,"boot_rubber_brown","['boot']","list3",1,5497
"1998","'yes'","color",720,"'yes'","['green']","80","['green']","['plastic']",67,3.51221666666667,"plate_plastic_green","['plate']","list3",1,5498
"1999","'yes'","material",982,"'yes'","['green']","82","['plastic']","['plastic']",67,3.51221666666667,"cup_plastic_green","['cup']","list3",1,5500
"2000","'yes'","material",875,"'yes'","['blue']","86","['metal']","['metal']",67,3.51221666666667,"pitcher_metal_blue","['pitcher']","list3",1,5504
"2001","'yes'","material",963,"'yes'","['blue']","87","['plastic']","['plastic']",67,3.51221666666667,"chair_plastic_original","['chair']","list3",1,5505
"2002","'yes'","color",980,"'yes'","['silver']","11","['silver']","['metal']",69,2.4599,"cup_metal_original","['cup']","list3",1,5591
"2003","'yes'","material",997,"'yes'","['brown']","13","['rubber']","['rubber']",69,2.4599,"boot_rubber_brown","['boot']","list3",1,5593
"2004","'yes'","material",788,"'yes'","['green']","14","['glass']","['glass']",69,2.4599,"bottle_glass_green","['bottle']","list3",1,5594
"2005","'yes'","color",835,"'yes'","['green']","21","['green']","['glass']",69,2.4599,"pitcher_glass_green","['pitcher']","list3",1,5601
"2006","'yes'","material",900,"'yes'","['silver']","23","['metal']","['metal']",69,2.4599,"bowl_metal_original","['bowl']","list3",1,5603
"2007","'yes'","color",1046,"'yes'","['brown']","24","['brown']","['paper']",69,2.4599,"bag_paper_original","['bag']","list3",1,5604
"2008","'yes'","color",739,"'yes'","['blue']","31","['blue']","['plastic']",69,2.4599,"spoon_plastic_blue","['spoon']","list3",1,5611
"2009","'yes'","color",756,"'yes'","['pink']","32","['pink']","['plastic']",69,2.4599,"plate_plastic_pink","['plate']","list3",1,5612
"2010","'yes'","color",675,"'yes'","['blue']","35","['blue']","['cardboard']",69,2.4599,"box_cardboard_blue","['box']","list3",1,5615
"2011","'yes'","color",689,"'yes'","['blue']","37","['blue']","['plastic']",69,2.4599,"bottle_plastic_blue","['bottle']","list3",1,5617
"2012","'yes'","material",1382,"'yes'","['blue']","46","['plastic']","['plastic']",69,2.4599,"chair_plastic_original","['chair']","list3",1,5626
"2013","'yes'","color",915,"'yes'","['green']","53","['green']","['denim']",69,2.4599,"jacket_denim_green","['jacket']","list3",1,5633
"2014","'yes'","material",786,"'yes'","['green']","55","['plastic']","['plastic']",69,2.4599,"bag_plastic_green","['bag']","list3",1,5635
"2015","'yes'","material",1029,"'yes'","['green']","59","['plastic']","['plastic']",69,2.4599,"cup_plastic_green","['cup']","list3",1,5639
"2016","'yes'","color",933,"'yes'","['green']","60","['green']","['metal']",69,2.4599,"spoon_metal_green","['spoon']","list3",1,5640
"2017","'yes'","material",1286,"'yes'","['blue']","62","['paper']","['paper']",69,2.4599,"bag_paper_blue","['bag']","list3",1,5642
"2018","'yes'","color",820,"'yes'","['blue']","63","['blue']","['glass']",69,2.4599,"bowl_glass_blue","['bowl']","list3",1,5643
"2019","'yes'","material",739,"'yes'","['blue']","64","['wood']","['wood']",69,2.4599,"box_wood_blue","['box']","list3",1,5644
"2020","'yes'","color",595,"'yes'","['green']","65","['green']","['rubber']",69,2.4599,"boot_rubber_green","['boot']","list3",1,5645
"2021","'yes'","color",626,"'yes'","['green']","70","['green']","['plastic']",69,2.4599,"plate_plastic_green","['plate']","list3",1,5650
"2022","'yes'","material",707,"'yes'","['green']","72","['glass']","['glass']",69,2.4599,"bowl_glass_green","['bowl']","list3",1,5652
"2023","'yes'","color",530,"'yes'","['green']","75","['green']","['metal']",69,2.4599,"pitcher_metal_green","['pitcher']","list3",1,5655
"2024","'yes'","color",401,"'yes'","['green']","76","['green']","['leather']",69,2.4599,"boot_leather_green","['boot']","list3",1,5656
"2025","'yes'","material",401,"'yes'","['green']","77","['plastic']","['plastic']",69,2.4599,"bottle_plastic_green","['bottle']","list3",1,5657
"2026","'yes'","material",771,"'yes'","['green']","81","['wood']","['wood']",69,2.4599,"spoon_wood_green","['spoon']","list3",1,5661
"2027","'yes'","material",610,"'yes'","['silver']","82","['metal']","['metal']",69,2.4599,"spoon_metal_original","['spoon']","list3",1,5662
"2028","'yes'","color",1092,"'yes'","['blue']","83","['blue']","['wood']",69,2.4599,"spoon_wood_blue","['spoon']","list3",1,5663
"2029","'yes'","color",546,"'yes'","['white']","85","['white']","['paper']",69,2.4599,"plate_paper_original","['plate']","list3",1,5665
"2030","'yes'","material",789,"'yes'","['blue']","87","['metal']","['metal']",69,2.4599,"pitcher_metal_blue","['pitcher']","list3",1,5667
"2031","'yes'","material",628,"'yes'","['silver']","88","['metal']","['metal']",69,2.4599,"chair_metal_original","['chair']","list3",1,5668
"2032","'yes'","material",965,"'yes'","['purple']","90","['wood']","['wood']",69,2.4599,"chair_wood_purple","['chair']","list3",1,5670
"2033","'yes'","material",1608,"'yes'","['brown']","10","['rubber']","['rubber']",70,3.31858333333333,"boot_rubber_brown","['boot']","list3",1,5671
"2034","'yes'","color",1047,"'yes'","['pink']","11","['pink']","['plastic']",70,3.31858333333333,"plate_plastic_pink","['plate']","list3",1,5672
"2035","'yes'","color",952,"'yes'","['green']","12","['green']","['rubber']",70,3.31858333333333,"boot_rubber_green","['boot']","list3",1,5673
"2036","'yes'","material",960,"'yes'","['green']","13","['glass']","['glass']",70,3.31858333333333,"bowl_glass_green","['bowl']","list3",1,5674
"2037","'yes'","color",952,"'yes'","['brown']","14","['brown']","['paper']",70,3.31858333333333,"bag_paper_original","['bag']","list3",1,5675
"2038","'yes'","color",976,"'yes'","['white']","15","['white']","['plastic']",70,3.31858333333333,"pitcher_plastic_original","['pitcher']","list3",1,5676
"2039","'yes'","material",928,"'yes'","['silver']","18","['metal']","['metal']",70,3.31858333333333,"bowl_metal_original","['bowl']","list3",1,5679
"2040","'yes'","material",1048,"'yes'","['blue']","19","['wood']","['wood']",70,3.31858333333333,"box_wood_blue","['box']","list3",1,5680
"2041","'yes'","material",761,"'yes'","['silver']","21","['metal']","['metal']",70,3.31858333333333,"spoon_metal_original","['spoon']","list3",1,5682
"2042","'yes'","color",832,"'yes'","['green']","22","['green']","['denim']",70,3.31858333333333,"jacket_denim_green","['jacket']","list3",1,5683
"2043","'yes'","material",1160,"'yes'","['purple']","23","['wood']","['wood']",70,3.31858333333333,"chair_wood_purple","['chair']","list3",1,5684
"2044","'yes'","color",936,"'yes'","['green']","24","['green']","['leather']",70,3.31858333333333,"boot_leather_green","['boot']","list3",1,5685
"2045","'yes'","material",904,"'yes'","['blue']","30","['metal']","['metal']",70,3.31858333333333,"pitcher_metal_blue","['pitcher']","list3",1,5691
"2046","'yes'","material",976,"'yes'","['green']","31","['plastic']","['plastic']",70,3.31858333333333,"cup_plastic_green","['cup']","list3",1,5692
"2047","'yes'","material",1376,"'yes'","['purple']","35","['leather']","['leather']",70,3.31858333333333,"jacket_leather_purple","['jacket']","list3",1,5696
"2048","'yes'","material",1000,"'yes'","['green']","37","['wood']","['wood']",70,3.31858333333333,"spoon_wood_green","['spoon']","list3",1,5698
"2049","'yes'","color",712,"'yes'","['green']","39","['green']","['metal']",70,3.31858333333333,"pitcher_metal_green","['pitcher']","list3",1,5700
"2050","'yes'","material",832,"'yes'","['green']","42","['plastic']","['plastic']",70,3.31858333333333,"pitcher_plastic_green","['pitcher']","list3",1,5703
"2051","'yes'","color",928,"'yes'","['blue']","43","['blue']","['wood']",70,3.31858333333333,"spoon_wood_blue","['spoon']","list3",1,5704
"2052","'yes'","color",872,"'yes'","['green']","48","['green']","['glass']",70,3.31858333333333,"pitcher_glass_green","['pitcher']","list3",1,5709
"2053","'yes'","material",728,"'yes'","['green']","51","['plastic']","['plastic']",70,3.31858333333333,"bottle_plastic_green","['bottle']","list3",1,5712
"2054","'yes'","color",1056,"'yes'","['blue']","58","['blue']","['plastic']",70,3.31858333333333,"spoon_plastic_blue","['spoon']","list3",1,5719
"2055","'yes'","color",736,"'yes'","['white']","60","['white']","['paper']",70,3.31858333333333,"plate_paper_original","['plate']","list3",1,5721
"2056","'yes'","material",1048,"'yes'","['blue']","63","['paper']","['paper']",70,3.31858333333333,"bag_paper_blue","['bag']","list3",1,5724
"2057","'yes'","material",816,"'yes'","['green']","64","['glass']","['glass']",70,3.31858333333333,"bottle_glass_green","['bottle']","list3",1,5725
"2058","'yes'","color",856,"'yes'","['green']","71","['green']","['plastic']",70,3.31858333333333,"plate_plastic_green","['plate']","list3",1,5732
"2059","'yes'","color",1008,"'yes'","['green']","73","['green']","['metal']",70,3.31858333333333,"chair_metal_green","['chair']","list3",1,5734
"2060","'yes'","color",856,"'yes'","['green']","74","['green']","['wood']",70,3.31858333333333,"chair_wood_green","['chair']","list3",1,5735
"2061","'yes'","color",663,"'yes'","['green']","75","['green']","['metal']",70,3.31858333333333,"spoon_metal_green","['spoon']","list3",1,5736
"2062","'yes'","color",817,"'yes'","['blue']","76","['blue']","['plastic']",70,3.31858333333333,"bottle_plastic_blue","['bottle']","list3",1,5737
"2063","'yes'","color",936,"'yes'","['blue']","80","['blue']","['cardboard']",70,3.31858333333333,"box_cardboard_blue","['box']","list3",1,5741
"2064","'yes'","material",848,"'yes'","['green']","82","['plastic']","['plastic']",70,3.31858333333333,"bag_plastic_green","['bag']","list3",1,5743
"2065","'yes'","color",719,"'yes'","['silver']","85","['silver']","['metal']",70,3.31858333333333,"cup_metal_original","['cup']","list3",1,5746
"2066","'yes'","material",912,"'yes'","['blue']","86","['metal']","['metal']",70,3.31858333333333,"cup_metal_blue","['cup']","list3",1,5747
"2067","'yes'","color",1071,"'yes'","['silver']","88","['silver']","['metal']",70,3.31858333333333,"table_metal_original","['table']","list3",1,5749
"2068","'yes'","material",1176,"'yes'","['purple']","89","['denim']","['denim']",70,3.31858333333333,"jacket_denim_purple","['jacket']","list3",1,5750
"2069","'yes'","color",752,"'yes'","['blue']","90","['blue']","['glass']",70,3.31858333333333,"bowl_glass_blue","['bowl']","list3",1,5751
"2070","'yes'","color",629,"'yes'","['pink']","10","['pink']","['plastic']",71,3.03543333333333,"plate_plastic_pink","['plate']","list3",1,5752
"2071","'yes'","material",756,"'yes'","['green']","16","['plastic']","['plastic']",71,3.03543333333333,"bottle_plastic_green","['bottle']","list3",1,5758
"2072","'yes'","material",1142,"'yes'","['blue']","18","['metal']","['metal']",71,3.03543333333333,"pitcher_metal_blue","['pitcher']","list3",1,5760
"2073","'yes'","color",680,"'yes'","['white']","20","['white']","['plastic']",71,3.03543333333333,"pitcher_plastic_original","['pitcher']","list3",1,5762
"2074","'yes'","material",776,"'yes'","['blue']","21","['paper']","['paper']",71,3.03543333333333,"bag_paper_blue","['bag']","list3",1,5763
"2075","'yes'","color",681,"'yes'","['green']","22","['green']","['wood']",71,3.03543333333333,"chair_wood_green","['chair']","list3",1,5764
"2076","'yes'","color",670,"'yes'","['blue']","24","['blue']","['wood']",71,3.03543333333333,"spoon_wood_blue","['spoon']","list3",1,5766
"2077","'yes'","color",870,"'yes'","['silver']","26","['silver']","['metal']",71,3.03543333333333,"table_metal_original","['table']","list3",1,5768
"2078","'yes'","color",774,"'yes'","['green']","29","['green']","['rubber']",71,3.03543333333333,"boot_rubber_green","['boot']","list3",1,5771
"2079","'yes'","material",692,"'yes'","['silver']","30","['metal']","['metal']",71,3.03543333333333,"spoon_metal_original","['spoon']","list3",1,5772
"2080","'yes'","color",680,"'yes'","['green']","32","['green']","['metal']",71,3.03543333333333,"pitcher_metal_green","['pitcher']","list3",1,5774
"2081","'yes'","material",879,"'yes'","['brown']","34","['rubber']","['rubber']",71,3.03543333333333,"boot_rubber_brown","['boot']","list3",1,5776
"2082","'yes'","material",744,"'yes'","['blue']","39","['wood']","['wood']",71,3.03543333333333,"box_wood_blue","['box']","list3",1,5781
"2083","'yes'","color",750,"'yes'","['blue']","42","['blue']","['plastic']",71,3.03543333333333,"bottle_plastic_blue","['bottle']","list3",1,5784
"2084","'yes'","color",727,"'yes'","['green']","44","['green']","['metal']",71,3.03543333333333,"chair_metal_green","['chair']","list3",1,5786
"2085","'yes'","color",654,"'yes'","['white']","46","['white']","['paper']",71,3.03543333333333,"plate_paper_original","['plate']","list3",1,5788
"2086","'yes'","color",672,"'yes'","['green']","47","['green']","['leather']",71,3.03543333333333,"boot_leather_green","['boot']","list3",1,5789
"2087","'yes'","material",760,"'yes'","['green']","48","['glass']","['glass']",71,3.03543333333333,"bottle_glass_green","['bottle']","list3",1,5790
"2088","'yes'","material",942,"'yes'","['green']","49","['metal']","['metal']",71,3.03543333333333,"table_metal_green","['table']","list3",1,5791
"2089","'yes'","color",664,"'yes'","['blue']","53","['blue']","['cardboard']",71,3.03543333333333,"box_cardboard_blue","['box']","list3",1,5795
"2090","'yes'","material",881,"'yes'","['silver']","55","['metal']","['metal']",71,3.03543333333333,"chair_metal_original","['chair']","list3",1,5797
"2091","'yes'","material",742,"'yes'","['silver']","56","['metal']","['metal']",71,3.03543333333333,"bowl_metal_original","['bowl']","list3",1,5798
"2092","'yes'","color",833,"'yes'","['green']","57","['green']","['glass']",71,3.03543333333333,"pitcher_glass_green","['pitcher']","list3",1,5799
"2093","'yes'","material",775,"'yes'","['green']","58","['plastic']","['plastic']",71,3.03543333333333,"pitcher_plastic_green","['pitcher']","list3",1,5800
"2094","'yes'","material",791,"'yes'","['green']","59","['glass']","['glass']",71,3.03543333333333,"bowl_glass_green","['bowl']","list3",1,5801
"2095","'yes'","material",822,"'yes'","['blue']","60","['metal']","['metal']",71,3.03543333333333,"cup_metal_blue","['cup']","list3",1,5802
"2096","'yes'","color",679,"'yes'","['blue']","61","['blue']","['plastic']",71,3.03543333333333,"spoon_plastic_blue","['spoon']","list3",1,5803
"2097","'yes'","material",926,"'yes'","['blue']","62","['plastic']","['plastic']",71,3.03543333333333,"chair_plastic_original","['chair']","list3",1,5804
"2098","'yes'","color",711,"'yes'","['green']","63","['green']","['plastic']",71,3.03543333333333,"plate_plastic_green","['plate']","list3",1,5805
"2099","'yes'","material",775,"'yes'","['green']","64","['plastic']","['plastic']",71,3.03543333333333,"cup_plastic_green","['cup']","list3",1,5806
"2100","'yes'","material",737,"'yes'","['purple']","69","['leather']","['leather']",71,3.03543333333333,"jacket_leather_purple","['jacket']","list3",1,5811
"2101","'yes'","color",696,"'yes'","['silver']","73","['silver']","['metal']",71,3.03543333333333,"cup_metal_original","['cup']","list3",1,5815
"2102","'yes'","material",689,"'yes'","['purple']","76","['denim']","['denim']",71,3.03543333333333,"jacket_denim_purple","['jacket']","list3",1,5818
"2103","'yes'","color",759,"'yes'","['green']","78","['green']","['denim']",71,3.03543333333333,"jacket_denim_green","['jacket']","list3",1,5820
"2104","'yes'","material",736,"'yes'","['green']","79","['plastic']","['plastic']",71,3.03543333333333,"bag_plastic_green","['bag']","list3",1,5821
"2105","'yes'","color",719,"'yes'","['blue']","83","['blue']","['glass']",71,3.03543333333333,"bowl_glass_blue","['bowl']","list3",1,5825
"2106","'yes'","color",753,"'yes'","['brown']","87","['brown']","['paper']",71,3.03543333333333,"bag_paper_original","['bag']","list3",1,5829
"2107","'yes'","material",797,"'yes'","['purple']","89","['wood']","['wood']",71,3.03543333333333,"chair_wood_purple","['chair']","list3",1,5831
"2108","'yes'","color",662,"'yes'","['green']","90","['green']","['metal']",71,3.03543333333333,"spoon_metal_green","['spoon']","list3",1,5832
"2109","'yes'","material",976,"'yes'","['green']","13","['plastic']","['plastic']",72,4.61113333333333,"cup_plastic_green","['cup']","list3",1,5836
