"workerid","correct_answer","feature_type","label","Answer.time_in_minutes","item","feature","slide_number_in_experiment","correct_material","correct_color","response","speaker_cond"
55,"yes","color","box_cardboard_brown_original",4.43923333333333,"box","brown","72","cardboard","brown","[600, 'yes']","list2"
55,"yes","material","bottle_glass_blue",4.43923333333333,"bottle","glass","73","glass","blue","[584, 'no']","list2"
55,"yes","material","spoon_plastic_green",4.43923333333333,"spoon","plastic","74","plastic","green","[478, 'no']","list2"
55,"yes","color","table_metal_blue",4.43923333333333,"table","blue","75","metal","blue","[476, 'yes']","list2"
55,"no","color","bag_paper_blue",4.43923333333333,"bag","red","76","paper","blue","[706, 'no']","list2"
55,"no","material","bag_paper_brown_original",4.43923333333333,"bag","glass","77","paper","brown","[1163, 'no']","list2"
55,"no","material","spoon_wood_blue",4.43923333333333,"spoon","denim","78","wood","blue","[532, 'no']","list2"
55,"no","color","cup_plastic_green",4.43923333333333,"cup","clear","79","plastic","green","[479, 'no']","list2"
55,"yes","material","chair_plastic_purple",4.43923333333333,"chair","plastic","80","plastic","purple","[463, 'yes']","list2"
55,"yes","color","table_wood_blue",4.43923333333333,"table","blue","81","wood","blue","[280, 'no']","list2"
55,"no","material","chair_wood_green",4.43923333333333,"chair","glass","82","wood","green","[619, 'yes']","list2"
55,"yes","material","jacket_denim_blue_original",4.43923333333333,"jacket","denim","83","denim","blue","[444, 'no']","list2"
55,"yes","material","plate_plastic_blue_original",4.43923333333333,"plate","plastic","84","plastic","blue","[484, 'no']","list2"
55,"yes","material","jacket_leather_black_original",4.43923333333333,"jacket","leather","85","leather","black","[500, 'no']","list2"
55,"no","color","jacket_denim_purple",4.43923333333333,"jacket","black","86","denim","purple","[319, 'no']","list2"
55,"yes","color","table_wood_brown_original",4.43923333333333,"table","brown","87","wood","brown","[879, 'no']","list2"
55,"yes","material","spoon_wood_brown_original",4.43923333333333,"spoon","wood","88","wood","brown","[473, 'no']","list2"
55,"no","material","bottle_plastic_blue",4.43923333333333,"bottle","metal","89","plastic","blue","[587, 'no']","list2"
55,"no","color","bottle_glass_green",4.43923333333333,"bottle","white","90","glass","green","[848, 'yes']","list2"
56,"Barbara","","",2.84445,"","","bot_check","","","[0, 'Barbara']","list2"
56,"no","material","p_ball_metal_original",2.84445,"ball","glass","practice_trial","metal","silver","[760, 'no']","list2"
56,"yes","color","p_door_wood_yellow",2.84445,"door","yellow","practice_trial","wood","yellow","[672, 'yes']","list2"
56,"no","color","p_ruler_metal_blue",2.84445,"bag","red","practice_trial","metal","blue","[592, 'no']","list2"
56,"yes","material","p_ball_plastic_red",2.84445,"ball","plastic","practice_trial","plastic","red","[791, 'no']","list2"
56,"yes","material","cup_plastic_blue",2.84445,"cup","plastic","10","plastic","blue","[728, 'yes']","list2"
56,"no","color","cup_metal_blue",2.84445,"cup","pink","11","metal","blue","[712, 'no']","list2"
56,"no","color","bottle_glass_green",2.84445,"bottle","clear","12","glass","green","[1041, 'yes']","list2"
56,"yes","color","pitcher_glass_blue",2.84445,"pitcher","blue","13","glass","blue","[1143, 'yes']","list2"
56,"yes","material","plate_plastic_blue_original",2.84445,"plate","plastic","14","plastic","blue","[1064, 'yes']","list2"
56,"yes","material","bottle_plastic_clear_original",2.84445,"bottle","plastic","15","plastic","clear","[831, 'no']","list2"
56,"no","color","bag_paper_blue",2.84445,"bag","white","16","paper","blue","[1063, 'no']","list2"
56,"no","color","spoon_metal_silver_original",2.84445,"spoon","clear","17","metal","silver","[1223, 'no']","list2"
56,"yes","color","spoon_metal_blue",2.84445,"spoon","blue","18","metal","blue","[855, 'yes']","list2"
56,"yes","color","table_metal_blue",2.84445,"table","blue","19","metal","blue","[705, 'yes']","list2"
56,"yes","color","spoon_plastic_white_original",2.84445,"spoon","white","20","plastic","white","[824, 'yes']","list2"
56,"no","material","spoon_wood_blue",2.84445,"spoon","rubber","21","wood","blue","[729, 'no']","list2"
56,"no","color","jacket_leather_purple",2.84445,"jacket","red","22","leather","purple","[936, 'no']","list2"
56,"yes","material","table_wood_green",2.84445,"table","wood","23","wood","green","[1437, 'yes']","list2"
56,"yes","color","chair_wood_brown_original",2.84445,"chair","brown","24","wood","brown","[775, 'yes']","list2"
56,"yes","material","jacket_denim_blue_original",2.84445,"jacket","denim","25","denim","blue","[927, 'yes']","list2"
56,"no","material","plate_paper_white_original",2.84445,"plate","wood","26","paper","white","[791, 'no']","list2"
56,"no","material","box_cardboard_blue",2.84445,"box","wood","27","cardboard","blue","[856, 'no']","list2"
56,"yes","material","box_cardboard_green",2.84445,"box","cardboard","28","cardboard","green","[864, 'yes']","list2"
56,"no","color","spoon_wood_green",2.84445,"spoon","purple","29","wood","green","[743, 'no']","list2"
56,"no","color","bag_plastic_green",2.84445,"bag","silver","30","plastic","green","[727, 'no']","list2"
56,"no","color","pitcher_plastic_green",2.84445,"pitcher","blue","31","plastic","green","[687, 'no']","list2"
56,"no","color","box_wood_blue",2.84445,"box","clear","32","wood","blue","[889, 'no']","list2"
56,"yes","material","chair_plastic_purple",2.84445,"chair","plastic","33","plastic","purple","[959, 'yes']","list2"
56,"no","material","pitcher_metal_green",2.84445,"pitcher","plastic","34","metal","green","[984, 'no']","list2"
56,"yes","color","cup_metal_green",2.84445,"cup","green","35","metal","green","[776, 'yes']","list2"
56,"yes","material","bag_plastic_white_original",2.84445,"bag","plastic","36","plastic","white","[798, 'yes']","list2"
56,"no","material","pitcher_plastic_white_original",2.84445,"pitcher","rubber","37","plastic","white","[759, 'no']","list2"
56,"no","material","bottle_plastic_blue",2.84445,"bottle","paper","38","plastic","blue","[775, 'no']","list2"
56,"no","material","bag_paper_brown_original",2.84445,"bag","denim","39","paper","brown","[1443, 'no']","list2"
56,"yes","material","boot_leather_black_original",2.84445,"boot","leather","40","leather","black","[976, 'yes']","list2"
56,"no","color","cup_plastic_green",2.84445,"cup","yellow","41","plastic","green","[711, 'no']","list2"
56,"no","material","boot_leather_green",2.84445,"boot","metal","42","leather","green","[863, 'no']","list2"
56,"no","material","cup_metal_silver_original",2.84445,"cup","wood","43","metal","silver","[648, 'no']","list2"
56,"yes","color","table_wood_blue",2.84445,"table","blue","44","wood","blue","[704, 'yes']","list2"
56,"yes","color","pitcher_metal_silver_original",2.84445,"pitcher","silver","45","metal","silver","[734, 'yes']","list2"
56,"no","material","bowl_glass_blue",2.84445,"bowl","leather","46","glass","blue","[639, 'no']","list2"
56,"yes","material","spoon_plastic_green",2.84445,"spoon","plastic","47","plastic","green","[727, 'yes']","list2"
56,"no","color","bottle_plastic_green",2.84445,"bottle","purple","48","plastic","green","[848, 'no']","list2"
56,"no","material","plate_plastic_green",2.84445,"plate","rubber","49","plastic","green","[737, 'no']","list2"
56,"no","color","bowl_glass_green",2.84445,"bowl","silver","50","glass","green","[845, 'no']","list2"
56,"no","material","chair_wood_green",2.84445,"chair","rubber","51","wood","green","[750, 'no']","list2"
56,"yes","material","pitcher_plastic_blue",2.84445,"pitcher","plastic","52","plastic","blue","[720, 'yes']","list2"
56,"no","color","boot_rubber_brown",2.84445,"boot","purple","53","rubber","brown","[688, 'no']","list2"
56,"yes","material","pitcher_glass_clear_original",2.84445,"pitcher","glass","54","glass","clear","[704, 'yes']","list2"
56,"yes","color","box_cardboard_brown_original",2.84445,"box","brown","55","cardboard","brown","[735, 'yes']","list2"
56,"yes","color","plate_paper_green",2.84445,"plate","green","56","paper","green","[632, 'yes']","list2"
56,"no","material","table_metal_silver_original",2.84445,"table","plastic","57","metal","silver","[727, 'no']","list2"
56,"yes","color","chair_plastic_green",2.84445,"chair","green","58","plastic","green","[744, 'yes']","list2"
56,"no","color","chair_wood_purple",2.84445,"chair","clear","59","wood","purple","[698, 'no']","list2"
56,"yes","color","cup_plastic_clear_original",2.84445,"cup","clear","60","plastic","clear","[672, 'yes']","list2"
56,"no","material","spoon_plastic_blue",2.84445,"spoon","paper","61","plastic","blue","[688, 'no']","list2"
56,"yes","color","bowl_metal_green",2.84445,"bowl","green","62","metal","green","[735, 'yes']","list2"
56,"no","color","pitcher_metal_blue",2.84445,"pitcher","green","63","metal","blue","[687, 'no']","list2"
56,"no","color","chair_metal_silver_original",2.84445,"chair","clear","64","metal","silver","[864, 'no']","list2"
56,"yes","color","jacket_leather_green",2.84445,"jacket","green","65","leather","green","[731, 'yes']","list2"
56,"no","color","bowl_metal_silver_original",2.84445,"bowl","brown","66","metal","silver","[664, 'no']","list2"
56,"no","material","chair_metal_green",2.84445,"chair","rubber","67","metal","green","[680, 'no']","list2"
56,"no","material","jacket_denim_green",2.84445,"jacket","plastic","68","denim","green","[713, 'no']","list2"
56,"no","color","jacket_denim_purple",2.84445,"jacket","red","69","denim","purple","[783, 'no']","list2"
56,"yes","color","table_wood_brown_original",2.84445,"table","brown","70","wood","brown","[760, 'yes']","list2"
56,"no","color","chair_plastic_blue_original",2.84445,"chair","purple","71","plastic","blue","[679, 'no']","list2"
56,"no","material","spoon_metal_green",2.84445,"spoon","leather","72","metal","green","[703, 'no']","list2"
56,"yes","material","bowl_metal_blue",2.84445,"bowl","metal","73","metal","blue","[816, 'yes']","list2"
56,"yes","color","boot_rubber_black_original",2.84445,"boot","black","74","rubber","black","[710, 'yes']","list2"
56,"yes","material","spoon_wood_brown_original",2.84445,"spoon","wood","75","wood","brown","[831, 'yes']","list2"
56,"yes","color","box_wood_brown_original",2.84445,"box","brown","76","wood","brown","[991, 'yes']","list2"
56,"yes","material","plate_paper_blue",2.84445,"plate","paper","77","paper","blue","[720, 'no']","list2"
56,"yes","material","box_wood_green",2.84445,"box","wood","78","wood","green","[863, 'yes']","list2"
56,"yes","material","chair_metal_purple",2.84445,"chair","metal","79","metal","purple","[810, 'yes']","list2"
56,"yes","color","boot_leather_brown",2.84445,"boot","brown","80","leather","brown","[825, 'yes']","list2"
56,"no","material","boot_rubber_green",2.84445,"boot","leather","81","rubber","green","[937, 'yes']","list2"
56,"yes","material","bottle_glass_blue",2.84445,"bottle","glass","82","glass","blue","[817, 'yes']","list2"
56,"no","material","plate_plastic_pink",2.84445,"plate","leather","83","plastic","pink","[851, 'no']","list2"
56,"yes","color","bottle_glass_clear_original",2.84445,"bottle","clear","84","glass","clear","[712, 'yes']","list2"
56,"no","material","pitcher_glass_green",2.84445,"pitcher","wood","85","glass","green","[776, 'no']","list2"
56,"yes","color","bowl_glass_clear_original",2.84445,"bowl","clear","86","glass","clear","[994, 'yes']","list2"
56,"yes","material","jacket_leather_black_original",2.84445,"jacket","leather","87","leather","black","[832, 'yes']","list2"
56,"yes","material","bag_paper_green",2.84445,"bag","paper","88","paper","green","[673, 'yes']","list2"
56,"no","color","table_metal_green",2.84445,"table","black","89","metal","green","[768, 'no']","list2"
56,"yes","color","bag_plastic_blue",2.84445,"bag","blue","90","plastic","blue","[913, 'yes']","list2"
57,"Sarah","","",5.04515,"","","bot_check","","","[0, 'Sarah']","list2"
57,"no","material","p_ball_metal_original",5.04515,"ball","glass","practice_trial","metal","silver","[1215, 'no']","list2"
57,"yes","color","p_door_wood_yellow",5.04515,"door","yellow","practice_trial","wood","yellow","[1094, 'yes']","list2"
57,"no","color","p_ruler_metal_blue",5.04515,"bag","red","practice_trial","metal","blue","[1289, 'no']","list2"
57,"yes","material","p_ball_plastic_red",5.04515,"ball","plastic","practice_trial","plastic","red","[1350, 'yes']","list2"
57,"yes","color","cup_plastic_clear_original",5.04515,"cup","clear","10","plastic","clear","[1348, 'yes']","list2"
57,"yes","color","box_cardboard_brown_original",5.04515,"box","brown","11","cardboard","brown","[1321, 'yes']","list2"
57,"yes","material","pitcher_plastic_blue",5.04515,"pitcher","plastic","12","plastic","blue","[1065, 'yes']","list2"
57,"no","material","spoon_wood_blue",5.04515,"spoon","paper","13","wood","blue","[1365, 'no']","list2"
57,"no","color","jacket_denim_purple",5.04515,"jacket","blue","14","denim","purple","[990, 'no']","list2"
57,"yes","color","jacket_leather_green",5.04515,"jacket","green","15","leather","green","[915, 'yes']","list2"
57,"yes","material","spoon_wood_brown_original",5.04515,"spoon","wood","16","wood","brown","[1231, 'yes']","list2"
57,"yes","color","pitcher_glass_blue",5.04515,"pitcher","blue","17","glass","blue","[1080, 'yes']","list2"
57,"yes","material","bottle_glass_blue",5.04515,"bottle","glass","18","glass","blue","[930, 'yes']","list2"
57,"yes","color","table_wood_brown_original",5.04515,"table","brown","19","wood","brown","['late', 'yes']","list2"
57,"no","color","chair_plastic_blue_original",5.04515,"chair","purple","20","plastic","blue","[1678, 'no']","list2"
57,"no","material","plate_plastic_green",5.04515,"plate","leather","21","plastic","green","[1155, 'no']","list2"
57,"no","material","chair_wood_green",5.04515,"chair","denim","22","wood","green","['late', 'yes']","list2"
57,"yes","color","spoon_metal_blue",5.04515,"spoon","blue","23","metal","blue","[1468, 'yes']","list2"
57,"no","color","chair_metal_silver_original",5.04515,"chair","red","24","metal","silver","[826, 'no']","list2"
57,"yes","material","table_wood_green",5.04515,"table","wood","25","wood","green","[1334, 'yes']","list2"
57,"yes","color","box_wood_brown_original",5.04515,"box","brown","26","wood","brown","[870, 'yes']","list2"
57,"no","color","spoon_metal_silver_original",5.04515,"spoon","white","27","metal","silver","[1274, 'no']","list2"
57,"yes","color","bottle_glass_clear_original",5.04515,"bottle","clear","28","glass","clear","[839, 'yes']","list2"
57,"no","color","bowl_metal_silver_original",5.04515,"bowl","white","29","metal","silver","[1065, 'no']","list2"
57,"yes","material","box_wood_green",5.04515,"box","wood","30","wood","green","[1139, 'yes']","list2"
